DEPTH,GR,RHOB,Vp,Vsh,Caliper,Porosity,Resistivity,Stress,PP
36.112,92.7386,1.6936,1.4853,0.653756258,10.3321,66.5981,0.8751,599360.9754,1775
36.2644,92.1321,1.6799,1.4837,0.643121784,10.1875,71.6769,0.8683,597021.5425,1774.506
36.4168,92.4712,1.663,1.4839,0.649067621,10.1421,69.2081,0.868,593499.1563,1775
36.5692,91.2041,1.6585,1.4852,0.626850074,10.3746,67.4734,0.8716,594370.1784,1778
36.7216,90.5668,1.6476,1.4864,0.615675548,10.533,69.5674,0.8706,592924.58,1778
36.874,90.104,1.6522,1.4871,0.607560734,10.4228,65.7707,0.8695,597047.5834,1778
37.0264,90.1831,1.6623,1.4873,0.608947687,10.4538,70.1055,0.873,603180.0503,1779
37.1788,92.1079,1.6682,1.4875,0.642697457,10.4461,66.1861,0.8751,607812.4068,1773.5299
37.3312,91.9749,1.6584,1.4879,0.640365412,10.1671,64.1951,0.8843,606718.6084,1778
37.4836,90.8793,1.647,1.4887,0.621154976,10.0519,71.395,0.8839,605007.7942,1779
37.636,88.7847,1.6338,1.4894,0.584427904,9.9388,69.6394,0.8808,602599.0286,1779.5
37.7884,88.5073,1.6777,1.4897,0.579563925,9.9277,66.2441,0.877,621296.4671,1781
37.9408,91.2004,1.6863,1.4898,0.626785198,10.0677,63.4543,0.8788,626999.7962,1780
38.0932,93.5697,1.7088,1.4899,0.668328906,10.2964,67.9081,0.885,637917.8696,1779
38.2456,92.6171,1.6839,1.49,0.651625856,10.3643,66.8617,0.8772,631137.3052,1778
38.398,89.8672,1.6869,1.4906,0.603408643,10.5623,65.3126,0.8739,634781.1448,1781
38.5504,88.8706,1.6747,1.4914,0.585934089,10.4534,63.7548,0.8685,632691.4778,1782
38.7028,90.5153,1.6695,1.4903,0.614772538,10.1767,64.2097,0.8862,633220.3811,1782.5
38.8552,91.5908,1.6557,1.4865,0.633630538,10.0884,66.0245,0.891,630459.0355,1782.5
39.0076,88.3845,1.6625,1.4841,0.577410729,10.0837,69.9383,0.8823,635531.323,1783
39.16,90.3674,1.656,1.4855,0.612179234,10.0891,65.3665,0.8858,635519.808,1782
39.3124,90.7346,1.6554,1.4895,0.618617781,10.1977,68.9011,0.8821,637761.9202,1782
39.4648,91.7295,1.6458,1.4931,0.636062527,10.2802,65.4423,0.8927,636521.4448,1783
39.6172,89.999,1.6473,1.4952,0.605719646,10.303,60.9606,0.8836,639561.8529,1781.506
39.7696,89.6416,1.6521,1.4957,0.599452934,10.2457,66.6225,0.8803,643892.8904,1782
39.922,92.3972,1.6632,1.4954,0.647770092,10.1748,71.2671,0.8884,650703.0499,1783.498
40.0744,92.8249,1.6676,1.4955,0.655269456,10.1583,67.7956,0.8886,654915.0805,1781
40.2268,91.9915,1.6621,1.4963,0.640656479,10.1505,65.1871,0.8975,655237.4499,1785
40.3792,90.3104,1.6584,1.4967,0.611179787,10.1418,67.9234,0.8946,656255.6797,1783
40.5316,93.4721,1.6593,1.4962,0.666617571,10.135,65.4618,0.9008,659090.022,1783
40.684,96.3187,1.6638,1.4949,0.716530338,10.1501,73.423,0.9002,663362.3842,1785
40.8364,97.7957,1.6504,1.4934,0.742428307,10.1246,67.8863,0.8902,660484.6667,1785
40.9888,94.3283,1.6436,1.4933,0.681630327,10.1316,64.8403,0.8966,660218.0785,1787
41.1412,91.9568,1.634,1.4948,0.640048044,10.1043,69.7068,0.8888,658802.2638,1784
41.2936,90.4378,1.6408,1.4962,0.61341364,10.1232,63.8468,0.9071,663994.481,1785.5
41.446,90.1939,1.6558,1.4962,0.609137056,10.1148,66.7615,0.8919,672537.6106,1785.9921
41.5984,94.0434,1.6668,1.4955,0.676634842,10.1295,67.8391,0.8932,679494.8886,1786.5
41.7508,94.9243,1.6682,1.4946,0.692080692,10.1288,64.6302,0.8845,682557.1087,1786.004
41.9032,95.5767,1.6477,1.4937,0.703519985,10.0942,66.7984,0.8978,676630.2459,1786
42.0556,92.8815,1.6341,1.4924,0.65626189,10.0997,66.6429,0.9045,673485.9484,1786.502
42.208,92.1423,1.6232,1.4897,0.643300632,10.0896,65.6115,0.905,671417.8509,1784.012
42.3604,90.8834,1.616,1.4859,0.621226866,10.1244,69.6059,0.8931,670853.1827,1786
42.5128,88.2325,1.6088,1.4832,0.574745535,10.0896,68.5139,0.9002,670267.0079,1788.5
42.6652,85.5244,1.5945,1.4824,0.52726125,10.0511,70.1646,0.9025,666690.6817,1785.0239
42.8176,86.0891,1.5983,1.4829,0.537162796,9.9967,73.5859,0.9323,670666.6268,1790
42.97,86.4552,1.5983,1.4834,0.543582056,9.9504,69.1239,0.9119,673053.7198,1790
43.1224,85.8982,1.6095,1.4832,0.533815523,10.1206,70.1777,0.8945,680173.9274,1789
43.2748,85.7175,1.609,1.4826,0.530647099,10.0926,66.9874,0.8844,682365.7014,1791
43.4272,86.7624,1.6289,1.4822,0.548968552,10.132,70.045,0.9066,693237.9476,1791
43.5796,86.4347,1.6475,1.4827,0.543222605,10.2904,73.3475,0.8936,703614.4318,1789
43.732,85.7265,1.6633,1.4841,0.530804906,10.4444,64.4834,0.8965,712846.4689,1790.5
43.8844,83.1952,1.665,1.4866,0.486420662,10.5624,66.4141,0.891,716061.7548,1790
44.0368,85.3223,1.6552,1.4901,0.523717595,10.4675,71.8087,0.8887,714319.1713,1790.502
44.1892,83.7578,1.6461,1.4936,0.496285386,10.2838,69.8159,0.9107,712850.4528,1788.506
44.3416,83.5086,1.656,1.4966,0.491915871,10.2388,67.3216,0.8817,719610.9581,1790
44.494,82.6288,1.6776,1.4987,0.476489309,10.3352,66.5833,0.904,731502.7171,1791
44.6464,79.5833,1.7014,1.5002,0.423088995,10.4427,63.0532,0.8898,744421.5726,1791
44.7988,80.0653,1.7101,1.5016,0.431540464,10.4151,60.829,0.9054,750782.1932,1793
44.9512,82.8268,1.717,1.5029,0.479961074,10.3241,62.745,0.907,756375.8619,1791.5
45.1036,88.1207,1.7158,1.5033,0.572785215,10.2544,63.6559,0.9051,758409.8174,1793.988
45.256,88.9239,1.6888,1.5024,0.58686866,10.279,68.8306,0.9216,748997.6614,1791
45.4084,89.3853,1.6415,1.5012,0.594958926,10.2573,70.7588,0.8896,730471.3083,1793
45.5608,89.0786,1.6175,1.5016,0.589581196,10.2317,72.2439,0.9171,722207.0212,1794
45.7132,91.1639,1.6219,1.5044,0.6261452,10.204,72.2392,0.911,726593.943,1793.5
45.8656,90.0241,1.643,1.5069,0.606159754,10.2392,71.7692,0.9071,738500.3718,1795
46.018,89.9062,1.6715,1.5059,0.604092475,10.3274,65.2944,0.907,753807.0526,1792
46.1704,87.1833,1.6896,1.5031,0.556348684,10.3528,68.2178,0.9108,764493.1768,1794
46.3228,88.0735,1.7214,1.5016,0.571957602,10.2703,66.6491,0.9112,781452.6656,1797
46.4752,86.9075,1.7342,1.5017,0.55151276,10.2413,62.6068,0.9104,789853.46,1795.494
46.6276,89.744,1.738,1.5028,0.601248433,10.2991,62.6992,0.9098,794179.9342,1796
46.78,92.0847,1.7442,1.5042,0.642290664,10.3275,68.399,0.9067,799618.0248,1794.5
46.9324,91.7895,1.7384,1.5053,0.637114577,10.2832,69.3474,0.9104,799555.3848,1796.5
47.0848,89.1255,1.7304,1.5066,0.590403549,10.2275,69.0998,0.8931,798460.2716,1797
47.2372,85.7259,1.7138,1.5082,0.530794386,10.1931,67.0843,0.9142,793360.1109,1796.5
47.3896,88.2617,1.701,1.5099,0.575257533,10.1177,65.2546,0.8899,789975.1541,1798
47.542,87.9739,1.7091,1.5112,0.570211199,10.0879,67.0197,0.8898,796289.5156,1797
47.6944,89.2272,1.7201,1.512,0.592186774,10.0658,66.3657,1.2838,803983.5469,1797
47.8468,86.0115,1.7486,1.5124,0.535802144,10.1515,62.6107,1.295,819916.1619,1797
47.9992,87.0434,1.7596,1.5123,0.553895654,10.2565,63.1181,1.3064,827702.0447,1797
48.1516,87.8596,1.7588,1.5117,0.568207043,10.2738,62.0653,1.3065,829952.534,1797
48.304,89.7312,1.7481,1.5114,0.601023996,10.2333,61.3656,1.2839,827514.1795,1796
48.4564,93.1231,1.7463,1.512,0.660498146,10.1971,65.322,1.2621,829270.2309,1797
48.6088,87.3969,1.7495,1.5135,0.560093983,10.2493,67.4055,1.2411,833402.7369,1799.494
48.7612,87.1845,1.7305,1.5155,0.556369726,10.3081,66.5201,1.2208,826936.3147,1797
48.9136,84.6428,1.7316,1.5175,0.511803126,10.3275,64.2555,1.1621,830048.1396,1798
49.066,87.5599,1.7124,1.5178,0.562952053,10.2451,66.152,1.1313,823402.0603,1799
49.2184,86.3695,1.7064,1.5164,0.542079377,10.1031,64.4618,1.1246,823065.522,1799
49.3708,86.9194,1.7135,1.5154,0.551721417,10.0476,63.4793,1.1172,829049.2848,1800
49.5232,89.8082,1.7591,1.5152,0.602374127,10.1072,61.5123,1.0634,853739.359,1799
49.6756,92.4222,1.7839,1.5148,0.648208446,10.2312,61.918,1.0384,868439.7678,1801
49.828,94.1137,1.7756,1.5142,0.677867494,10.2201,57.4648,0.9986,867051.0486,1800
49.9804,93.2842,1.7573,1.5141,0.663322901,10.1686,61.5193,0.9773,860739.4578,1803.988
50.1328,93.3886,1.7632,1.5144,0.665153468,10.1796,62.4813,0.9931,866262.699,1799
50.2852,90.8338,1.7697,1.5145,0.620357171,10.24,65.9689,1.0203,872099.2407,1802
50.4376,89.2561,1.7569,1.5144,0.592693511,10.2793,63.9594,1.0625,868415.4305,1803
50.59,79.5108,1.7401,1.5141,0.421817767,10.1958,65.0103,1.0948,862710.2582,1802
50.7424,79.9524,1.7199,1.5139,0.429560857,9.9951,62.2829,1.0998,855264.1668,1802
50.8948,77.4272,1.7163,1.5138,0.385283571,9.9322,65.4238,1.0686,856037.3034,1802
51.0472,86.1011,1.712,1.5137,0.537373206,9.9428,64.2598,1.0397,856449.5027,1805
51.1996,87.2828,1.695,1.5137,0.558093334,9.9379,61.8347,1.038,850476.5556,1804
51.352,91.0522,1.6842,1.5138,0.624186634,9.9023,69.3528,1.0517,847572.9763,1804.5
51.5044,89.5433,1.6677,1.5144,0.597729325,9.9844,66.6406,1.0515,841760.1012,1805
51.6568,87.7415,1.66,1.514,0.566136258,10.0007,70.9689,1.0662,840352.8224,1803
51.8092,89.8346,1.6516,1.5136,0.602837029,9.9899,68.289,1.0322,838567.1323,1806
51.9616,91.4691,1.6486,1.5156,0.631496629,9.8935,66.3231,0.9204,839506.1588,1799.0479
52.114,92.6042,1.6529,1.5171,0.651399665,9.8609,69.9317,0.8617,844164.4599,1806.5
52.2664,89.5765,1.6552,1.5161,0.598311459,9.8643,65.0198,0.8629,847811.1837,1807.5
52.4188,89.0175,1.6632,1.515,0.588509859,9.8468,69.125,0.8509,854392.892,1808
52.5712,88.8813,1.6749,1.5149,0.586121705,9.8052,65.3612,0.8428,862904.7282,1809.5
52.7236,87.9736,1.6725,1.5157,0.570205939,9.8529,66.8382,0.8395,864166.1658,1809
52.876,87.3843,1.6662,1.5157,0.559873053,10.0552,62.9793,0.8708,863399.5138,1811
53.0284,85.9339,1.6593,1.5154,0.534441493,10.1775,61.6249,0.8904,862302.2364,1811
53.1808,86.4288,1.6713,1.5157,0.543119153,10.3359,62.831,0.8866,871034.4962,1807
53.3332,86.4212,1.6693,1.5142,0.542985894,10.4559,63.3653,0.9006,872485.2854,1810
53.4856,87.2312,1.6358,1.5117,0.557188571,10.4821,65.4128,0.8982,857419.0959,1807
53.638,87.9359,1.615,1.5096,0.569544901,10.349,64.3318,0.8839,848928.626,1811
53.7904,89.0721,1.611,1.5059,0.589467224,10.1389,65.4307,0.8738,849232.0771,1809
53.9428,91.6195,1.646,1.5031,0.634133768,10.0141,65.1023,0.8517,870140.5182,1809.5
54.0952,90.1071,1.6739,1.5054,0.60761509,9.9042,67.2831,0.8583,887389.5617,1807
54.2476,88.7511,1.699,1.5105,0.583838756,9.889,66.4932,0.863,903233.3895,1811
54.4,85.2843,1.7048,1.5149,0.523051296,9.9452,63.3409,0.8642,908862.976,1810
54.5524,85.7889,1.6968,1.5169,0.531899038,10.0143,64.8567,0.8673,907132.2207,1810.5
54.7048,88.9507,1.7021,1.5168,0.587338576,10.1076,59.882,0.8789,912507.7928,1810.5
54.8572,89.4219,1.7233,1.5163,0.595600677,10.0531,62.4619,0.8921,926447.045,1810.5
55.0096,90.1689,1.7365,1.5161,0.608698702,10.0434,66.0162,0.8739,936136.8699,1808.5
55.162,88.0263,1.7536,1.5169,0.57112999,10.0639,59.7481,0.8807,947974.4154,1810
55.3144,89.6211,1.7561,1.5185,0.599093483,10.3187,63.3856,0.8871,951948.6548,1810
55.4668,91.8974,1.751,1.519,0.639006514,10.0164,60.583,0.8956,951799.1946,1811
55.6192,93.1875,1.7849,1.519,0.661627346,10.1629,59.9921,0.9045,972892.1588,1809
55.7716,96.1084,1.8199,1.5199,0.712842903,10.2074,59.7526,0.8822,994687.6014,1812
55.924,97.9856,1.8441,1.5212,0.745758046,10.6587,56.4492,0.9185,1010668.594,1814
56.0764,98.3791,1.818,1.5224,0.752657742,10.6979,58.353,0.904,999079.573,1812
56.2288,97.0623,1.7935,1.5234,0.729568747,10.6623,58.6505,0.9216,988294.2574,1815
56.3812,95.3464,1.8142,1.5239,0.699481865,10.6494,57.7861,0.9267,1002410.376,1813.5
56.5336,95.0937,1.8088,1.5241,0.695050981,10.5647,60.2955,0.8718,1002128.162,1813
56.686,93.7858,1.8097,1.524,0.67211804,10.4498,56.2244,0.9105,1005329.611,1812
56.8384,95.5838,1.8043,1.5239,0.703644477,10.3848,57.907,0.9965,1005024.546,1814
56.9908,95.6544,1.8341,1.5244,0.70488239,10.379,58.3511,0.9832,1024362.898,1815.5
57.1432,95.9183,1.8591,1.5254,0.709509657,10.5077,54.3458,0.9639,1041102.247,1813
57.2956,94.8233,1.8558,1.5267,0.690309741,10.601,55.1095,0.9871,1042025.91,1818
57.448,94.854,1.8191,1.5284,0.69084804,10.6127,55.5882,0.9999,1024135.837,1815.5
57.6004,93.5122,1.7791,1.5289,0.667320691,10.4089,65.0949,1.0023,1004273.342,1816
57.7528,90.7558,1.7922,1.5293,0.618989506,10.3158,59.5086,1.0147,1014344.768,1817.5
57.9052,92.738,1.8082,1.5302,0.653745737,10.394,58.9206,1.0108,1026100.99,1815.5
58.0576,96.3681,1.8447,1.5286,0.717396526,10.7617,57.4837,1.0068,1049568.776,1817
58.21,99.389,1.848,1.5259,0.7703655,11.0139,54.1057,1.0092,1054206.384,1816.0079
58.3624,97.7909,1.8166,1.5262,0.742344143,11.0171,55.6964,1.0058,1039007.131,1820
58.5148,95.4332,1.7927,1.5291,0.701003831,10.8062,59.298,1.016,1028014.923,1818
58.6672,92.8463,1.768,1.5316,0.655644688,10.4776,61.3153,1.0009,1016491.374,1818
58.8196,92.4563,1.8275,1.5319,0.648806361,10.4645,59.2918,1.0057,1053429.626,1819
58.972,91.1516,1.845,1.5303,0.62592953,10.4218,52.1683,1.0165,1066272.732,1817.506
59.1244,91.0772,1.8736,1.5281,0.624624988,10.4447,56.3184,1.0389,1085599.663,1818
59.2768,89.9543,1.8361,1.5271,0.604935869,10.2771,55.9367,1.032,1066613.698,1819.506
59.4292,88.6034,1.8533,1.5277,0.581248959,10.2291,59.1394,1.0348,1079373.336,1819.004
59.5816,87.6555,1.8252,1.5291,0.564628319,10.1103,61.861,1.0233,1065733.696,1820.498
59.734,88.2987,1.8262,1.5309,0.575906297,10.0215,58.7725,0.975,1069045.062,1821
59.8864,91.2828,1.8078,1.5322,0.628230013,9.9155,58.4799,0.9903,1060973.812,1822
60.0388,92.628,1.8257,1.5328,0.651816978,9.9765,58.5735,1.0101,1074205.804,1821
60.1912,92.4941,1.8316,1.5324,0.649469153,10.0361,60.7805,0.9794,1080412.779,1822.5
60.3436,92.7633,1.8139,1.5318,0.654189351,9.8691,57.4613,0.9806,1072681.109,1822
60.496,91.6453,1.7971,1.5317,0.63458615,9.8154,58.0572,0.9725,1065430.144,1820
60.6484,86.5627,1.7934,1.532,0.545466979,9.8805,58.508,0.9854,1065915.037,1820
60.8008,89.9087,1.7995,1.5321,0.604136311,9.966,63.0353,0.9905,1072228.188,1820.5
60.9532,91.1322,1.7824,1.5315,0.625589367,9.9065,61.5533,0.9882,1064701.24,1820
61.1056,96.7255,1.7589,1.5306,0.723663239,9.759,59.9102,0.9996,1053290.67,1821
61.258,92.495,1.7474,1.5309,0.649484934,9.8063,60.3871,1.0099,1049013.846,1821
61.4104,91.4183,1.7739,1.5324,0.630605893,9.8031,62.3082,1.0424,1067571.904,1820
61.5628,92.9453,1.7849,1.5333,0.65738057,9.758,59.2493,1.0172,1076857.729,1820
61.7152,94.1331,1.7914,1.5338,0.678207657,9.6618,60.1948,1.0068,1083454.771,1821
61.8676,95.5311,1.7866,1.5345,0.702720426,9.5853,59.4254,1.0109,1083220.011,1822
62.02,94.2743,1.7927,1.5358,0.680683482,9.5973,62.1369,1.0266,1089595.889,1821.5
62.1724,93.8475,1.8086,1.5378,0.673199898,9.8164,57.5155,0.9921,1101961.026,1824
62.3248,94.4673,1.7998,1.5398,0.684067577,9.7721,60.2405,1.0359,1099287.315,1821
62.4772,93.322,1.7979,1.5405,0.663985692,9.8664,61.5793,0.9962,1100812.027,1822
62.6296,93.6375,1.7589,1.539,0.669517723,9.8325,58.9696,1.0022,1079560.194,1824
62.782,94.8426,1.7294,1.5361,0.690648151,9.7632,63.7273,1.0093,1064036.87,1822
62.9344,95.7454,1.7251,1.5337,0.706477999,9.8183,62.9856,1.0221,1063967.708,1821
63.0868,97.5984,1.7568,1.5333,0.738968815,9.9212,60.627,1.0309,1086142.724,1822.494
63.2392,94.8269,1.806,1.5344,0.690372864,9.7638,61.0831,0.9864,1119257.953,1823
63.3916,96.3194,1.8321,1.5355,0.716542612,9.8288,57.3685,0.9959,1138169.554,1823
63.544,94.0719,1.8285,1.5366,0.677134566,9.8262,57.5772,0.9854,1138663.999,1821.5
63.6964,93.6272,1.817,1.5382,0.669337121,9.6641,57.8382,0.9735,1134216.316,1824
63.8488,91.45,1.8219,1.5404,0.631161726,9.6907,61.4933,0.9857,1139996.061,1824
64.0012,89.4511,1.8355,1.5419,0.596112675,9.8304,56.4661,0.9691,1151247.185,1823.506
64.1536,90.674,1.853,1.5436,0.617555211,9.8383,59.2135,0.9792,1164990.884,1823
64.306,91.1258,1.8905,1.5467,0.625477149,9.9323,55.8338,0.9571,1191390.831,1822
64.4584,90.6575,1.9181,1.5493,0.617265897,10.0566,56.5361,0.9663,1211649.039,1825
64.6108,89.9128,1.9437,1.5514,0.604208201,10.1867,55.1872,0.9448,1230723.317,1826
64.7632,87.9423,1.9133,1.554,0.569657119,10.1845,53.9304,0.9432,1214332.019,1825
64.9156,91.0627,1.8672,1.5556,0.624370742,10.0729,51.5577,0.9128,1187862.002,1826.5
65.068,88.5504,1.845,1.5557,0.580319648,9.9866,52.8572,0.9406,1176494.508,1826
65.2204,88.24,1.856,1.5565,0.574877042,9.9185,56.3667,0.9232,1186280.812,1827.494
65.3728,87.671,1.8937,1.5575,0.564900099,10.0435,54.9999,0.9385,1213205.419,1827
65.5252,91.6396,1.9048,1.5581,0.634486205,10.1125,53.8434,0.9391,1223161.529,1826
65.6776,96.2887,1.889,1.5597,0.716004313,10.0896,54.173,0.9583,1215836.867,1828
65.83,96.3037,1.8655,1.5598,0.716267326,9.9985,55.8304,0.9341,1203497.477,1827
65.9824,94.7722,1.8675,1.5574,0.689413745,10.0809,53.2,0.9509,1207576.894,1827
66.1348,92.4716,1.8519,1.5552,0.649074634,10.1554,55.3047,0.929,1200255.354,1829
66.2872,92.3622,1.8368,1.5534,0.647156396,10.1349,57.0225,0.9087,1193212.024,1828.494
66.4396,93.5333,1.8109,1.552,0.667690662,10.1056,57.161,0.9002,1179091.622,1829
66.592,94.2179,1.7813,1.552,0.679694555,10.0397,59.4524,0.9316,1162479.23,1829
66.7444,95.9843,1.783,1.5528,0.710666912,10.2381,56.0512,0.9146,1166251.599,1829
66.8968,96.8978,1.7712,1.5529,0.726684376,9.9953,59.1051,0.9033,1161178.599,1829
67.0492,96.6648,1.8227,1.554,0.722598915,9.8175,56.8791,0.8912,1197663.653,1829
67.2016,93.6194,1.8689,1.5628,0.669200354,9.7881,54.7933,0.9422,1230812.088,1828
67.354,94.7341,1.8855,1.5771,0.688745693,9.911,54.8544,0.8883,1244560.477,1832
67.5064,96.0223,1.8768,1.591,0.711333211,10.003,55.8249,0.931,1241620.913,1832
67.6588,97.5905,1.8396,1.6054,0.738830296,9.9233,58.7171,0.9201,1219758.259,1831.504
67.8112,99.8584,1.8275,1.6155,0.778596039,9.9036,57.2179,0.9446,1214464.686,1833.494
67.9636,101.7927,1.8396,1.6213,0.812512384,9.7825,55.0721,0.9432,1225253.218,1833.5
68.116,103.2434,1.8806,1.6233,0.837949204,9.5202,54.6649,0.9363,1255369.706,1832.5
68.2684,100.7109,1.9485,1.6197,0.793543919,9.5466,49.3712,0.9344,1303605.579,1834
68.4208,99.975,2.0008,1.6137,0.780640523,9.568,52.1571,0.9045,1341584.099,1834
68.5732,98.8875,2.0271,1.6088,0.761572114,9.637,49.3293,0.9187,1362246.39,1833.5
68.7256,96.9133,2.0381,1.6064,0.726956156,9.6962,45.8474,0.9248,1372682.525,1832.504
68.878,97.401,2.0301,1.6027,0.73550757,9.7112,47.3124,0.9212,1370326.432,1839
69.0304,97.7188,2.0299,1.5966,0.74107993,9.7159,48.0152,0.9388,1373223.128,1834
69.1828,97.0601,2.02,1.5961,0.729530172,9.6956,51.0884,0.9602,1369542.709,1831.5179
69.3352,96.6614,2.0286,1.6007,0.722539298,9.6954,49.4864,0.9481,1378403.19,1834.5
69.4876,97.6811,2.0425,1.6033,0.740418891,9.7565,47.8221,0.9231,1390898.545,1833.506
69.64,101.1574,2.0579,1.6007,0.801372925,9.8192,49.1781,0.9196,1404459.129,1836
69.7924,99.7045,2.0491,1.5933,0.77589753,9.8707,48.5899,0.9062,1401513.747,1838
69.9448,102.1764,2.0431,1.5871,0.819240244,9.8591,48.4674,0.9027,1400461.365,1838.496
70.0972,101.1912,2.0216,1.5844,0.80196558,9.7499,48.862,0.9224,1388743.295,1836
70.2496,102.4657,2.0158,1.5842,0.82431288,9.6634,48.7873,0.9529,1387769.608,1834.5
70.402,102.5901,2.0245,1.5844,0.82649413,9.6636,50.1303,0.9409,1396782.72,1836.498
70.5544,102.7802,2.0459,1.5821,0.829827376,9.7453,46.6986,0.9013,1414603.02,1835
70.7068,102.918,2.0788,1.5796,0.832243585,9.9487,45.9904,0.9211,1440455.899,1834
70.8592,98.0899,2.0337,1.5817,0.74758686,9.8743,49.4088,0.9344,1412242.279,1839
71.0116,96.8294,2.0195,1.5851,0.725485039,9.8703,51.6738,0.9313,1405397.677,1836
71.164,95.0815,1.9824,1.5901,0.694837064,9.7263,55.0511,0.9252,1382540.033,1836
71.3164,96.4639,1.9748,1.5959,0.7190763,9.8219,48.0086,0.925,1380189.142,1837.5
71.4688,96.2857,1.9256,1.5965,0.715951711,9.7468,51.3112,0.9372,1348679.149,1836
71.6212,98.3262,1.8957,1.5969,0.751730184,9.7131,53.4549,0.9305,1330568.627,1837
71.7736,101.9907,1.9207,1.5975,0.815984149,9.6242,51.9242,0.9251,1350984.424,1836.504
71.926,105.1186,1.9676,1.5963,0.870829279,9.6683,50.5137,0.9534,1386911.656,1837.996
72.0784,102.556,1.9981,1.5999,0.825896215,9.707,50.8864,0.9358,1411394.54,1840
72.2308,100.9474,1.9991,1.6068,0.79769075,9.6739,50.7216,0.9145,1415086.604,1836
72.3832,99.8199,2.009,1.6093,0.777920973,9.6903,47.6793,0.9003,1425094.918,1839.5
