DEPTH,GR,RHOB,Vp,Vsh,Caliper,Porosity,Resistivity,Stress,PP
34.562,84.1743,1.6377,1.4996,0.5967343,10.8406,61.1917,1.0902,554701.4365,1961
34.7144,86.0292,1.6325,1.501,0.623147256,10.7778,63.1541,1.0885,555378.3284,1962
34.8668,86.6366,1.6343,1.5034,0.631796363,10.7413,67.0474,1.0739,558431.5502,1963
35.0192,90.3629,1.6453,1.5064,0.684857227,10.7476,59.501,1.0675,564647.4796,1961
35.1716,91.4226,1.6607,1.5087,0.699946886,10.7959,60.7578,1.0959,572412.866,1963
35.324,91.6318,1.668,1.5098,0.702925802,10.8901,59.9806,1.0661,577420.2336,1963.994
35.4764,91.6285,1.6746,1.5099,0.702878811,10.9703,57.748,1.0339,582206.0385,1963.002
35.6288,90.2268,1.6706,1.5096,0.682919223,11.0785,60.3822,1.0432,583310.4381,1963
35.7812,91.3742,1.6646,1.5084,0.699257692,11.2014,54.998,1.0801,583701.5781,1963
35.9336,82.8944,1.6528,1.5062,0.57850909,11.2962,56.7376,1.0544,582032.33,1964
36.086,83.7189,1.6573,1.5046,0.590249605,11.3721,54.7073,1.0542,586092.2124,1964.004
36.2384,85.7444,1.6624,1.5038,0.619091829,11.372,56.2252,1.0793,590378.6184,1965
36.3908,96.6795,1.6663,1.5033,0.774802818,11.426,57.9336,1.0968,594252.3024,1965
36.5432,97.342,1.6427,1.5028,0.784236525,11.2831,56.1143,1.0904,588289.2435,1965
36.6956,95.3856,1.6308,1.5027,0.756378254,11.0609,56.2495,1.0823,586463.2079,1966
36.848,89.7996,1.6405,1.5028,0.676836084,10.8384,59.1546,1.0949,592401.6112,1966
37.0004,93.6264,1.6582,1.5031,0.731328024,10.8074,61.1262,1.0483,601269.8201,1964.002
37.1528,97.2296,1.666,1.5029,0.782635998,10.8183,60.1996,1.0625,606586.335,1966
37.3052,100.1631,1.656,1.5024,0.824407741,10.8586,59.8416,1.0937,605418.6298,1967
37.4576,94.8322,1.6445,1.5019,0.748498083,10.853,62.4243,1.0735,603670.4274,1968
37.61,92.6669,1.6359,1.5014,0.717665168,10.8779,57.2518,1.0264,602956.7502,1967
37.7624,91.6869,1.633,1.5009,0.703710402,10.9156,60.1175,1.0707,604326.7922,1966
37.9148,94.4781,1.6346,1.5004,0.743455855,10.9995,64.3258,1.0606,607360.2144,1965
38.0672,95.8356,1.6394,1.5007,0.762786055,11.1851,58.8537,1.0685,611592.2033,1966
38.2196,96.0625,1.6454,1.5017,0.766017011,11.2764,57.9737,1.085,616287.9924,1971
38.372,92.8514,1.6421,1.5027,0.720292367,11.21,58.8315,1.0546,617504.4798,1969
38.5244,92.0779,1.6487,1.5031,0.709278069,10.9767,63.839,1.0093,622448.7471,1967
38.6768,93.6559,1.6554,1.5035,0.731748091,10.7189,63.3421,1.0341,627450.6323,1967
38.8292,93.3835,1.68,1.504,0.727869235,10.5792,63.7185,1.1002,639283.9488,1967
38.9816,89.2798,1.6837,1.5046,0.669434362,10.5137,64.2644,1.075,643206.5352,1970
39.134,85.4317,1.6888,1.5051,0.61463912,10.5127,63.3321,1.0582,647677.0922,1968.002
39.2864,86.9183,1.6652,1.5056,0.635807646,10.6355,59.8794,1.0816,641113.1901,1970.994
39.4388,89.1888,1.6812,1.5065,0.668138562,10.6275,64.3374,1.0604,649784.2035,1968
39.5912,91.8376,1.6978,1.508,0.705856303,10.5958,63.5125,1.0311,658735.8057,1970
39.7436,91.8343,1.7395,1.5094,0.705809312,10.5036,60.2529,1.0548,677513.1236,1970
39.896,91.4905,1.7488,1.5107,0.700913752,10.4832,61.4114,1.0909,683747.223,1970
40.0484,89.3713,1.7591,1.512,0.670737282,10.451,61.1855,1.0579,690401.5763,1969
40.2008,87.6314,1.7657,1.513,0.645961875,10.3707,62.0285,1.0041,695629.0151,1971
40.3532,87.0181,1.7753,1.5136,0.637228754,10.3674,59.807,1.1648,702062.5524,1971
40.5056,86.2461,1.7842,1.5138,0.626235816,10.3994,61.8704,1.0721,708246.8969,1971
40.658,88.0271,1.7863,1.5138,0.651596468,10.422,58.3405,1.0392,711748.3769,1973
40.8104,88.345,1.7853,1.514,0.656123223,10.4265,62.8463,1.046,714016.3098,1974
40.9628,90.4193,1.7872,1.5145,0.685660338,10.3691,58.9877,1.0406,717445.4184,1974
41.1152,90.9976,1.8007,1.5156,0.693895074,10.3438,53.7714,1.0146,725554.1783,1973
41.2676,90.1048,1.8112,1.5166,0.681181997,10.3651,55.9933,0.9819,732489.9958,1973
41.42,90.619,1.804,1.5165,0.688503978,10.3629,57.9461,0.9455,732272.464,1972
41.5724,92.0445,1.7974,1.5155,0.708802467,10.3315,56.7901,0.9183,732277.8712,1974
41.7248,93.6034,1.7925,1.5152,0.731000514,10.3504,56.0685,0.9072,732958.6992,1975
41.8772,92.9004,1.7921,1.5159,0.720990105,10.4015,58.3054,0.9852,735471.6752,1974
42.0296,91.6664,1.7883,1.5163,0.703418491,10.4383,56.8163,0.9638,736583.0301,1975
42.182,92.5815,1.7917,1.5157,0.71644911,10.4406,57.2197,0.9613,740659.3961,1976
42.3344,93.9177,1.8001,1.515,0.735476007,10.4553,60.4539,0.9995,746820.3037,1976
42.4868,91.6012,1.7937,1.5148,0.702490071,10.4481,59.5948,0.9788,746844.017,1976
42.6392,89.2568,1.7833,1.5143,0.669106852,10.4644,59.2264,0.9671,745177.1565,1975
42.7916,90.1619,1.7673,1.5133,0.681995076,10.4252,61.4008,1.0341,741130.8279,1976
42.944,91.592,1.7573,1.5124,0.702359068,10.3245,62.987,1.0155,739561.8138,1975
43.0964,94.0997,1.7498,1.5118,0.738067607,10.2182,66.2181,1.0379,739018.7911,1976
43.2488,94.7409,1.7507,1.5113,0.747198011,10.1815,58.4822,1.0191,742013.6068,1977
43.4012,92.8715,1.7572,1.5106,0.720578582,10.2528,64.4826,1.0458,747392.9687,1977
43.5536,90.3335,1.755,1.5097,0.684438584,10.383,67.2638,0.9677,749078.3664,1976
43.706,86.7608,1.7377,1.5087,0.633564916,10.3803,62.1999,1.0106,744289.5788,1978
43.8584,85.8465,1.7233,1.5085,0.620545688,10.3942,61.7034,0.9935,740695.5711,1976
44.0108,85.277,1.7162,1.5096,0.61243626,10.3989,62.8215,1.0595,740207.0826,1979
44.1632,85.965,1.7186,1.5113,0.622233076,10.3757,62.6134,1.0686,743808.9801,1980
44.3156,88.5289,1.7242,1.5121,0.658741878,10.4084,60.8288,0.9921,748807.7837,1980
44.468,83.2789,1.7259,1.5118,0.5839842,10.3552,61.3366,1.0261,752123.7478,1978
44.6204,87.163,1.7377,1.5113,0.639292066,10.3477,60.5014,1.0539,759861.317,1978
44.7728,88.4993,1.7498,1.511,0.658320387,10.3607,63.6211,1.0638,767765.7653,1980
44.9252,99.1916,1.7602,1.511,0.810574011,10.4444,62.319,1.0483,774957.903,1980
45.0776,98.3941,1.7628,1.5116,0.799217963,10.4496,61.1543,1.0634,778735.3741,1980
45.23,99.5227,1.7646,1.5135,0.815288728,10.3586,59.5305,1.061,782166.0084,1981
45.3824,97.1762,1.7748,1.5161,0.781875606,10.3316,58.8617,1.0164,789337.8985,1980
45.5348,95.0219,1.7809,1.518,0.751199327,10.3255,61.7147,1.1026,794710.6681,1981
45.6872,89.3575,1.7895,1.5186,0.670540776,10.3433,59.6518,1.097,801220.9951,1980
45.8396,89.969,1.8029,1.5187,0.679248265,10.3615,58.3645,1.0452,809913.3054,1981
45.992,92.3493,1.8129,1.5189,0.713142685,10.5344,58.9989,1.0478,817113.1886,1984
46.1444,95.6912,1.8262,1.5193,0.760729863,10.7893,59.8006,1.023,825835.2521,1983
46.2968,95.4508,1.8078,1.5198,0.757306673,10.9138,55.2264,1.0803,820214.4794,1983
46.4492,91.8113,1.8014,1.5208,0.705481803,10.8638,51.8867,1.1627,820001.171,1981
46.6016,90.8293,1.7861,1.5218,0.691498557,10.6217,59.982,1.1541,815704.154,1982
46.754,86.9769,1.7783,1.5218,0.636642084,10.3892,55.646,1.1459,814797.8544,1983
46.9064,86.4187,1.7758,1.5208,0.628693563,10.3041,58.0632,1.1739,816304.5742,1983
47.0588,86.502,1.7786,1.5199,0.629879718,10.358,59.0108,1.1675,820248.0605,1982
47.2112,87.6749,1.7761,1.5195,0.646581296,10.4394,60.6218,1.1767,821747.7607,1983
47.3636,89.4543,1.7722,1.5195,0.671919165,10.4797,61.503,1.2283,822590.1648,1984
47.516,88.845,1.7571,1.5193,0.663243002,10.331,60.8083,1.1266,818205.5633,1984
47.6684,87.6722,1.7707,1.5187,0.646542849,10.2082,57.023,1.1346,827183.0716,1984
47.8208,86.929,1.777,1.5186,0.63596001,10.1778,60.1571,1.2565,832780.1037,1986
47.9732,83.8218,1.7899,1.5188,0.591714856,10.2072,62.73,1.2093,841498.8607,1986
48.1256,87.7574,1.7808,1.519,0.647756059,10.2565,58.3374,1.2283,839880.2711,1984
48.278,90.5058,1.7817,1.5193,0.68689206,10.2609,56.6753,1.3313,842965.7435,1984
48.4304,95.6528,1.7777,1.5187,0.760183064,10.2388,61.8755,1.2828,843728.2764,1986
48.5828,93.6168,1.7759,1.5175,0.731191324,10.1526,59.1284,1.0759,845526.3063,1984
48.7352,93.4579,1.7729,1.517,0.728928658,10.1051,59.41,1.0591,846745.8336,1987
48.8876,92.2544,1.7768,1.5163,0.711791351,10.112,61.1534,1.1351,851262.1793,1987
49.04,95.0014,1.7867,1.5157,0.750907416,10.2082,61.0844,1.0032,858673.7264,1985
49.1924,93.5185,1.7825,1.5163,0.729791576,10.282,58.5595,0.9405,859317.4394,1986
49.3448,93.4012,1.7664,1.5172,0.728121275,10.1932,55.9782,0.968,854194.0163,1987
49.4972,91.7807,1.757,1.5172,0.705046072,10.1985,59.373,1.0524,852272.4879,1985
49.6496,90.8762,1.7489,1.5171,0.692166392,10.0898,63.4575,1.0678,850955.4173,1986.012
49.802,92.8585,1.7589,1.5171,0.720393467,10.1176,59.3771,1.0043,858448.0304,1987
49.9544,90.6572,1.7647,1.517,0.689047929,10.0444,60.7361,0.9802,863914.3909,1988
50.1068,93.65,1.7908,1.5173,0.731664077,10.1441,60.9626,0.9851,879366.3229,1988
50.2592,91.8669,1.796,1.5184,0.706273522,10.21,59.6626,1.0396,884602.1274,1987
50.4116,92.3026,1.802,1.5191,0.712477697,10.1935,59.579,1.1091,890248.6914,1988
50.564,89.5618,1.794,1.5192,0.673449917,10.1239,54.8627,1.0369,888975.7968,1991
50.7164,91.1064,1.793,1.5192,0.695444338,10.0205,54.2139,1.0057,891158.151,1988
50.8688,91.8908,1.7799,1.5191,0.706613847,9.8934,61.7707,0.9932,887305.4958,1989
51.0212,90.6218,1.764,1.5187,0.688543849,9.7142,61.4146,0.9615,882013.6886,1989
51.1736,88.6321,1.7715,1.5181,0.6602114,9.6444,64.2744,1.0839,888409.5175,1990
51.326,87.8204,1.7805,1.518,0.648653151,9.6408,61.5777,1.029,895582.2414,1988
51.4784,86.6342,1.8006,1.5184,0.631762188,9.7556,56.8919,1.0696,908381.669,1989
51.6308,85.2704,1.7879,1.5191,0.612342279,9.8181,59.3031,1.0507,904644.9317,1991
51.7832,84.871,1.7928,1.5192,0.606655,9.9289,58.5122,1.004,909801.8254,1990
51.9356,86.1482,1.7808,1.5186,0.624841763,9.908,59.7868,1.0043,906371.7815,1991
52.088,86.1345,1.7712,1.5189,0.624646681,9.8596,59.6567,1.0018,904131.0029,1991
52.2404,87.0428,1.7586,1.5197,0.637580471,9.8329,61.613,1.0385,900325.6809,1991
52.3928,87.2991,1.7682,1.5206,0.64123007,9.8382,61.2734,1.0619,907881.2998,1992
52.5452,89.1875,1.7784,1.5217,0.668120051,9.895,58.6646,1.051,915774.5601,1990.016
52.6976,90.3731,1.7867,1.5225,0.685002471,9.8255,60.6587,1.0539,922717.0588,1990
52.85,91.0165,1.7959,1.5227,0.694164202,9.7936,55.4705,1.0651,930150.487,1992
53.0024,88.8914,1.8107,1.522,0.663903718,9.8303,64.281,1.0173,940520.1677,1993
53.1548,86.4931,1.8214,1.5203,0.629752986,9.9245,57.4333,1.0888,948798.2967,1991
53.3072,85.5918,1.8086,1.5199,0.616918873,9.9243,63.436,1.0979,944831.7388,1991
53.4596,86.8048,1.8034,1.5218,0.634191457,9.9016,59.4653,1.0441,944808.6179,1993
53.612,87.1038,1.8001,1.5231,0.638449084,9.914,60.0164,1.0609,945768.2198,1995
53.7644,88.8742,1.8008,1.5233,0.663658797,9.8922,59.4563,1.0448,948825.5289,1994
53.9168,89.3268,1.7942,1.5236,0.670103621,9.8489,64.6918,1.0394,948027.7211,1995
54.0692,90.0961,1.7898,1.524,0.681058113,9.8604,56.7912,1.0533,948375.9308,1994
54.2216,89.6812,1.7816,1.5243,0.675150121,9.8606,58.8069,1.039,946691.7851,1994
54.374,92.6235,1.7921,1.5242,0.717047171,9.9198,58.7422,1.0164,954947.7249,1995
54.5264,94.4653,1.793,1.524,0.743273589,9.9453,58.1441,1.0226,958105.185,1996
54.6788,94.5789,1.7955,1.5241,0.744891203,10.0223,58.1002,1.0393,962122.6969,1996
54.8312,92.4757,1.7803,1.5244,0.714942565,9.9977,57.706,1.0611,956636.6565,1996
54.9836,90.5328,1.7697,1.5246,0.687276528,9.9516,58.7536,1.0396,953583.8738,1996
55.136,89.3491,1.771,1.5244,0.670421163,9.9066,56.3103,1.044,956929.3888,1997
55.2884,89.1246,1.7754,1.5234,0.667224383,9.8515,57.0586,1.0513,961958.4485,1996
55.4408,86.5749,1.7871,1.5218,0.630917782,9.8115,58.6037,0.989,970966.8861,1997
55.5932,87.536,1.7895,1.5206,0.644603421,9.7937,60.798,1.0351,974943.5077,1997
55.7456,89.1595,1.7933,1.5212,0.667721343,9.8287,58.5841,0.9868,979692.1279,1998
55.898,91.8447,1.7966,1.5217,0.705957404,9.9161,63.2212,1.034,984178.1986,1999
56.0504,91.7948,1.8073,1.5204,0.70524685,9.958,59.3988,1.0399,992738.9016,1998
56.2028,91.8038,1.8076,1.5192,0.705375006,10.0063,57.3645,1.0472,995603.3765,1998
56.3552,92.0634,1.7947,1.5185,0.709071595,9.9017,65.7696,1.0337,991178.6389,1999
56.5076,93.2,1.7924,1.5183,0.725256276,9.916,60.0063,1.018,992585.378,1998
56.66,93.611,1.7989,1.5196,0.731108735,9.8961,61.5631,0.9991,998871.6052,1998
56.8124,92.2562,1.8051,1.5205,0.711816982,9.9618,61.8522,1.018,1005010.22,1999
56.9648,90.1057,1.8054,1.5205,0.681194813,10.0017,61.1988,1.0155,1007873.649,1999
57.1172,86.6241,1.8135,1.5208,0.631618368,10.1261,57.9658,1.0406,1015104.014,1999
57.2696,88.2904,1.8182,1.5221,0.655345744,10.1943,57.7213,0.9892,1020450.35,1997
57.422,87.2608,1.8195,1.5239,0.640684695,10.2869,60.6107,0.9994,1023897.424,1997
57.5744,89.228,1.813,1.5247,0.668696753,10.3412,58.3733,0.9717,1022947.395,2001
57.7268,91.3385,1.8176,1.5247,0.69874934,10.4011,56.0987,0.9587,1028257.47,2000
57.8792,92.7993,1.811,1.5249,0.719550486,10.3145,59.5045,0.9577,1027228.466,1999
58.0316,89.5844,1.7945,1.5244,0.673771731,10.2398,57.5463,0.9935,1020549.521,2001
58.184,86.6289,1.7842,1.5238,0.631686718,10.1009,58.8427,0.979,1017356.549,2000
58.3364,87.2866,1.7929,1.5243,0.641052075,10.0895,55.6121,0.9566,1024995.049,2000
58.4888,90.2659,1.805,1.5248,0.68347599,10.0393,59.5635,0.9729,1034608.383,2001
58.6412,87.1684,1.8018,1.5248,0.63936896,10.035,61.9986,0.9523,1035465.199,2000
58.7936,87.1691,1.7957,1.5241,0.639378927,10.0193,60.22,0.9622,1034641.542,2002
58.946,88.0864,1.8038,1.5215,0.652440874,10.0419,58.809,0.9541,1042002.589,2005
59.0984,92.2032,1.8061,1.5185,0.711062285,10.0509,58.5541,0.9518,1046028.678,2001
59.2508,91.6015,1.7954,1.5169,0.702494343,10.0137,60.5271,0.9635,1042513.086,2003
59.4032,89.6264,1.7688,1.5161,0.674369793,9.9092,56.4936,0.952,1029709.326,2006
59.5556,88.9932,1.7676,1.516,0.665353305,9.9178,60.9342,0.9623,1031650.69,2004
59.708,88.4768,1.7663,1.5163,0.657999997,9.8426,59.8632,0.9804,1033529.956,2005
59.8604,88.4477,1.7774,1.5171,0.657585626,9.8546,60.5398,0.9718,1042679.575,2004
60.0128,87.9377,1.7794,1.5183,0.650323452,9.8378,61.1168,0.9324,1046510.408,2003
60.1652,90.4742,1.7862,1.5196,0.68644209,9.9302,64.7226,0.9069,1053177.386,2005
60.3176,91.9865,1.7787,1.5205,0.707976573,9.9051,63.2995,0.9304,1051411.768,2004
60.47,92.3096,1.7889,1.521,0.712577374,9.9389,59.9947,0.9532,1060112.873,2006
60.6224,91.4329,1.8165,1.5223,0.700093554,10.1222,60.9726,0.9381,1079181.778,2004
60.7748,89.8005,1.8492,1.5244,0.6768489,10.2846,60.1643,0.9505,1101370.65,2007
60.9272,90.0388,1.8534,1.5263,0.680242186,10.422,53.2637,0.9658,1106640.23,2008
61.0796,89.6005,1.8565,1.5277,0.674000988,10.422,55.5433,0.953,1111263.919,2007
61.232,94.4728,1.8503,1.5287,0.743380386,10.4273,53.9602,0.9544,1110316.182,2005
61.3844,97.3861,1.8358,1.5283,0.784864489,10.2221,59.035,0.9278,1104356.919,2010
61.5368,96.7003,1.8272,1.5264,0.775099001,10.0049,59.4215,0.8854,1101912.401,2006
61.6892,92.3527,1.8302,1.5258,0.713191099,9.947,58.1159,0.9454,1106455.024,2009
61.8416,87.4391,1.8535,1.5273,0.643223608,10.0542,55.9323,0.9236,1123309.375,2009
61.994,85.8372,1.847,1.528,0.62041326,10.0796,53.9166,0.8968,1122128.596,2007
62.1464,85.2816,1.8556,1.5278,0.612501762,10.0179,58.6754,0.8936,1130124.826,2007
62.2988,85.2877,1.8717,1.5276,0.612588623,10.053,58.1153,0.9344,1142725.707,2009
62.4512,85.4491,1.8851,1.5283,0.614886888,10.0742,57.0156,0.8899,1153722.22,2011
62.6036,85.5752,1.8864,1.5308,0.616682496,10.1393,54.7617,0.901,1157335.224,2009
62.756,86.7923,1.8623,1.5331,0.634013462,10.1303,60.1621,0.9083,1145330.888,2007
62.9084,85.7278,1.8603,1.5342,0.618855453,10.2159,58.2751,0.8898,1146879.266,2010
63.0608,85.6043,1.8659,1.5361,0.617096867,10.2855,52.0601,0.9033,1153118.438,2007
63.2132,85.9065,1.8706,1.5381,0.621400062,10.2719,57.4047,0.9226,1158816.797,2007
63.3656,80.7779,1.8891,1.539,0.548371066,10.2513,54.1213,0.9299,1173098.759,2008
63.518,80.5026,1.9033,1.5401,0.544450916,10.3013,51.1389,0.9186,1184759.332,2008
63.6704,78.2052,1.9146,1.5419,0.511736955,10.3165,53.3685,0.9222,1194652.809,2009
63.8228,81.3342,1.8917,1.5438,0.556292532,10.2901,57.748,0.9075,1183189.189,2008
63.9752,83.569,1.8998,1.545,0.588115095,10.3124,56.1875,0.8894,1191092.833,2013
64.1276,87.1004,1.9236,1.5451,0.63840067,10.4803,51.6729,0.8907,1208887.343,2011
64.28,91.9603,1.9217,1.5445,0.707603497,10.4489,57.9093,0.9139,1210563.385,2012
64.4324,92.3585,1.9017,1.5438,0.713273689,10.3387,49.2779,0.937,1200804.732,2013
64.5848,91.6199,1.8849,1.544,0.702756351,10.2901,55.2623,0.95,1193011.717,2012
64.7372,91.5821,1.8908,1.5449,0.702218096,10.2982,55.7067,0.9329,1199569.958,2010
64.8896,93.2548,1.8962,1.5434,0.726036604,10.2882,54.3367,0.9171,1205827.863,2013
65.042,94.9199,1.8935,1.5402,0.749746892,10.1863,53.5506,0.9167,1206938.865,2011
65.1944,95.0372,1.8808,1.5381,0.751417192,10.0997,53.2904,0.9262,1201652.75,2013
65.3468,92.1338,1.8587,1.5374,0.71007406,9.9932,55.7364,0.8975,1190308.952,2012
65.4992,90.9222,1.8456,1.5363,0.692821412,9.8712,58.0429,0.9058,1184676.17,2016
65.6516,91.7472,1.8564,1.5345,0.704569047,9.8972,55.8186,0.9113,1194381.176,2014
65.804,92.1946,1.865,1.5325,0.710939825,9.9316,53.7348,0.8989,1202699.708,2012
65.9564,93.0202,1.8694,1.5313,0.722696004,9.9555,58.5885,0.8921,1208329.163,2012
66.1088,92.6834,1.8726,1.5319,0.717900121,10.0285,58.3297,0.9093,1213194.321,2014
66.2612,92.7298,1.8715,1.5345,0.718560836,10.0716,56.2992,0.892,1215276.791,2012
66.4136,90.323,1.8668,1.538,0.684289069,10.0676,57.4065,0.931,1215012.903,2015
66.566,88.9318,1.8647,1.5412,0.664478996,9.9704,55.7174,0.9469,1216431.078,2018
66.7184,88.4343,1.8641,1.5424,0.657394816,9.987,57.5406,0.9691,1218823.741,2014
66.8708,89.6441,1.8703,1.5413,0.674621833,10.1533,54.1868,0.9516,1225670.881,2015
67.0232,89.9377,1.8825,1.539,0.678802567,10.377,55.2408,0.9461,1236477.505,2014
67.1756,90.4297,1.8972,1.537,0.68580843,10.566,51.2297,0.9295,1248966.374,2016
