DEPTH,GR,RHOB,Vp,Vsh,Caliper,Porosity,Resistivity,Stress,PP
33.0174,88.7022,1.5675,1.4688,0.661209593,10.6533,72.3721,0.8176,507196.7901,1552.496
33.1698,89.1815,1.5788,1.4691,0.668034614,10.5549,68.7302,0.8154,513211.1064,1550.0081
33.3222,90.8276,1.5868,1.4695,0.69147435,10.3713,70.0348,0.8125,518181.5362,1552
33.4746,88.0723,1.5889,1.4697,0.652240096,10.2244,71.2737,0.8095,521240.361,1552
33.627,87.5587,1.593,1.4705,0.644926659,10.1277,69.8588,0.8006,524964.5478,1552.498
33.7794,87.7444,1.5935,1.4714,0.647570945,10.2424,70.8635,0.7901,527509.2442,1554.988
33.9318,88.3783,1.5953,1.4718,0.656597401,10.4289,66.4185,0.7829,530487.7253,1553
34.0842,89.5138,1.5895,1.4717,0.672766419,10.5279,63.857,0.7802,530932.9918,1552
34.2366,86.1818,1.5861,1.4711,0.625320212,10.578,62.3498,0.7906,532166.1783,1555
34.389,89.6504,1.5804,1.4707,0.674711542,10.5898,68.438,0.8212,532614.0809,1554
34.5414,91.0932,1.5832,1.4713,0.695256376,10.6261,65.1888,0.8521,535922.2559,1553
34.6938,93.8359,1.5653,1.4726,0.734311211,10.592,69.7942,0.8638,532200.8104,1556
34.8462,93.7481,1.5552,1.4742,0.733060978,10.4428,62.6939,0.8759,531089.5404,1555.496
34.9986,95.4986,1.5342,1.4753,0.757987324,10.2025,62.7253,0.8794,526209.5508,1555
35.151,95.2673,1.5351,1.4758,0.754693714,10.113,71.9916,0.882,528810.941,1556
35.3034,93.2054,1.5271,1.4756,0.72533317,10.1718,70.7223,0.875,528335.857,1557
35.4558,89.0752,1.5401,1.4751,0.666520949,10.1194,68.4868,0.8672,535133.6803,1558.988
35.6082,90.3347,1.5724,1.4747,0.684455672,9.9098,63.7044,0.8529,548705.2701,1558
35.7606,90.6224,1.6122,1.4749,0.688552392,9.7151,73.8328,0.8299,565001.7453,1558
35.913,91.5445,1.6346,1.4756,0.701682689,9.694,74.1757,0.8205,575293.22,1558.5
36.0654,89.4053,1.6272,1.4758,0.671221427,9.7773,61.5479,0.829,575119.065,1558
36.2178,90.5907,1.6184,1.4746,0.688100998,9.864,64.8508,0.8376,574425.8977,1562
36.3702,88.4484,1.6211,1.4731,0.657595594,9.783,74.6409,0.8412,577805.366,1564
36.5226,87.2766,1.627,1.4722,0.64090968,9.7918,69.2154,0.8442,582338.248,1562
36.675,84.998,1.6326,1.472,0.608463424,9.7477,70.194,0.8394,586780.929,1564
36.8274,89.0143,1.6213,1.4726,0.665653759,9.6947,70.765,0.8338,585140.9835,1564
36.9798,91.3568,1.6063,1.4735,0.699009924,9.5951,68.835,0.8356,582126.3969,1564
37.1322,91.8249,1.5922,1.4745,0.705675461,9.5854,69.4126,0.848,579394.5106,1564.5
37.2846,86.8801,1.5757,1.4752,0.635263695,9.6163,70.4585,0.8554,575743.5734,1565.5
37.437,83.4914,1.581,1.4753,0.587010106,9.6111,67.6054,0.8523,580041.3906,1565
37.5894,83.7544,1.5732,1.4756,0.59075511,9.586,73.5094,0.8493,579529.312,1564
37.7418,88.0028,1.5884,1.4772,0.651250447,9.534,75.1846,0.848,587500.9362,1566
37.8942,90.2133,1.5939,1.4808,0.682726989,9.5229,75.5473,0.847,591915.7407,1565.498
38.0466,90.1214,1.6134,1.4847,0.681418374,9.5166,65.0006,0.8527,601566.9675,1565.506
38.199,87.3086,1.624,1.4873,0.641365346,9.489,67.8057,0.8599,607944.7248,1564.506
38.3514,87.1664,1.6272,1.4878,0.639340481,9.4362,69.9607,0.8574,611572.9012,1565
38.5038,87.2421,1.6285,1.4879,0.640418415,9.4658,72.0832,0.85,614493.6953,1566.5
38.6562,88.0444,1.6269,1.4887,0.651842812,9.5408,68.2517,0.8452,616319.7634,1564
38.8086,87.2145,1.6201,1.4905,0.640025403,9.6085,69.8783,0.8456,616163.366,1566
38.961,84.9437,1.6089,1.4936,0.607690216,9.6789,63.9417,0.845,614306.6584,1566
39.1134,86.8223,1.5889,1.4978,0.634440649,9.7045,71.0901,0.8424,609043.3563,1566
39.2658,87.3521,1.5804,1.502,0.641984767,9.7182,66.1688,0.8376,608145.5691,1569
39.4182,92.2688,1.5723,1.5054,0.7119964,9.7146,65.3411,0.8283,607376.9114,1567
39.5706,91.7527,1.5738,1.5082,0.704647364,9.713,65.8806,0.8259,610306.8607,1566.5
39.723,90.2873,1.574,1.5116,0.683780717,9.6582,66.9175,0.8373,612735.2196,1567
39.8754,88.8347,1.583,1.5155,0.663096335,9.6374,67.9379,0.8489,618603.0304,1566
40.0278,89.2313,1.5851,1.5164,0.668743743,9.6164,59.543,0.8467,621791.0446,1563.512
40.1802,90.2119,1.5878,1.5139,0.682707054,9.7756,65.7717,0.8417,625221.5913,1568
40.3326,83.0611,1.5735,1.5107,0.580882824,9.9137,60.9437,0.827,621940.7918,1566
40.485,85.8715,1.5732,1.5077,0.620901677,10.0564,61.5572,0.8107,624171.8196,1569
40.6374,89.5838,1.5708,1.5061,0.673763188,10.2034,64.1814,0.7988,625565.6336,1569
40.7898,99.3086,1.5843,1.5071,0.812240039,10.3152,59.96,0.788,633308.1454,1567
40.9422,100.0983,1.5945,1.5099,0.823485018,10.3771,62.0684,0.7896,639766.9114,1568.5
41.0946,101.9321,1.6101,1.512,0.849597519,10.3923,65.4296,0.7975,648430.8715,1568
41.247,102.8971,1.6182,1.5122,0.863338692,10.3632,65.319,0.8037,654109.7749,1568.502
41.3994,104.6426,1.6263,1.5109,0.88819384,10.4624,62.1715,0.8091,659812.8734,1568
41.5518,103.8939,1.6354,1.5097,0.877532683,10.4504,64.5356,0.8139,665947.3745,1568
41.7042,102.8359,1.6463,1.5093,0.862467231,10.4585,66.4474,0.8173,672844.7197,1568
41.8566,99.7543,1.6598,1.5097,0.81858661,10.2945,67.1273,0.8206,680841.1299,1567.5
42.009,101.2518,1.6826,1.5111,0.839910348,10.4267,65.5335,0.8238,692706.5653,1567.5
42.1614,99.9738,1.7144,1.5137,0.821712193,10.6216,69.0976,0.826,708358.7408,1567.506
42.3138,101.5037,1.747,1.5164,0.843497292,10.8326,64.9518,0.8262,724437.6443,1569
42.4662,100.6438,1.7694,1.5187,0.831252697,10.8377,72.677,0.8266,736369.0039,1573.488
42.6186,104.2788,1.765,1.5207,0.883013489,10.7463,65.827,0.8273,737173.9242,1569
42.771,103.8474,1.7265,1.5218,0.876870544,10.5656,64.4855,0.8283,723672.4887,1571
42.9234,103.3626,1.6768,1.5218,0.869967206,10.3899,69.879,0.8303,705344.7798,1569
43.0758,104.7449,1.6707,1.521,0.889650547,10.2342,64.2995,0.8326,705274.0428,1568
43.2282,107.3033,1.6776,1.5199,0.926081032,10.3795,66.4047,0.8354,710692.3575,1570
43.3806,108.6049,1.6912,1.5193,0.94461524,10.656,64.6719,0.8211,718979.6531,1570
43.533,104.6234,1.6457,1.5193,0.887920441,10.6889,59.4243,0.7955,702094.1294,1568
43.6854,102.4444,1.6217,1.5201,0.856892444,10.6494,56.5028,0.7781,694277.2092,1571.988
43.8378,102.8387,1.5866,1.5209,0.862507102,10.5974,57.8751,0.766,681619.9241,1571
43.9902,105.2912,1.597,1.5209,0.897429617,10.6017,58.4837,0.7902,688473.0241,1570
44.1426,105.9363,1.5911,1.5197,0.906615556,10.7094,62.2302,0.8114,688305.8504,1570.5
44.295,104.9568,1.5895,1.518,0.892667909,10.6121,64.301,0.8083,689987.6445,1571
44.4474,104.8061,1.5697,1.5167,0.890522008,10.5391,59.2107,0.7997,683737.021,1572
44.5998,106.9108,1.5805,1.5167,0.920492005,10.5291,59.9915,0.7753,690801.8422,1572
44.7522,109.1513,1.5916,1.5173,0.952395734,10.2573,63.0376,0.7589,698030.4949,1574
44.9046,107.7157,1.6024,1.518,0.931953425,10.1898,61.2348,0.7635,705160.2842,1571
45.057,103.6691,1.6107,1.5191,0.874331631,10.5319,62.9568,0.7702,711218.437,1574
45.2094,101.7894,1.6467,1.5199,0.847565534,10.4313,61.2183,0.7837,729573.926,1573
45.3618,104.773,1.6857,1.52,0.890050679,10.3141,63.3694,0.7945,749370.5853,1573
45.5142,109.301,1.7121,1.52,0.954527396,10.2533,65.2613,0.8033,763663.6458,1573
45.6666,108.7088,1.7442,1.52,0.94609473,10.2334,62.1187,0.8118,780586.5005,1577
45.819,106.6923,1.7554,1.5195,0.917380662,10.2514,61.3065,0.8202,788220.5915,1576
45.9714,101.4105,1.7524,1.5185,0.842170166,10.3474,59.831,0.8279,789490.7573,1578
46.1238,101.0364,1.7481,1.5176,0.836843147,10.4162,59.2592,0.8355,790164.3448,1577.5
46.2762,98.9654,1.7385,1.5173,0.807353023,10.3976,59.634,0.8412,788421.5023,1577
46.4286,101.6288,1.7401,1.517,0.845278661,10.2854,69.0842,0.8469,791745.9872,1577
46.581,101.4207,1.7151,1.516,0.842315409,10.2328,61.6167,0.8441,782932.5164,1576
46.7334,101.9506,1.7004,1.5143,0.849860951,10.2685,57.9294,0.8446,778761.6389,1579
46.8858,98.8374,1.7074,1.5125,0.805530359,10.3539,58.3273,0.8574,784517.5862,1577
47.0382,100.6863,1.7184,1.5105,0.831857878,10.2681,60.0506,0.8678,792138.3402,1578
47.1906,103.3636,1.7195,1.5088,0.869981446,10.1881,62.1173,0.8702,795213.5197,1580
47.343,106.5165,1.7204,1.5077,0.914877348,10.1564,72.3276,0.8661,798199.1926,1577
47.4954,106.7676,1.7243,1.5074,0.918452901,10.1739,65.1526,0.843,802583.9186,1580
47.6478,105.1248,1.7353,1.5077,0.895060155,10.112,67.6001,0.8272,810295.6279,1580.498
47.8002,107.0609,1.7381,1.5087,0.922629363,10.0378,67.3905,0.8311,814198.9707,1580
47.9526,108.8211,1.7391,1.5093,0.947693832,9.9574,59.1111,0.8378,817264.7933,1580
48.105,110.8553,1.7384,1.5089,0.976659941,10.0207,67.3727,0.8474,819532.1736,1581
48.2574,107.1711,1.7544,1.5077,0.924198562,10.078,58.5757,0.842,829695.2691,1581
48.4098,103.018,1.7692,1.5059,0.865060255,10.1587,59.8242,0.8219,839336.858,1579
48.5622,101.2543,1.7873,1.5039,0.839945947,10.1336,65.9343,0.8215,850593.1566,1579.5
48.7146,102.3443,1.7889,1.5023,0.855467065,10.1699,56.9152,0.831,854026.3698,1580.5
48.867,103.5377,1.7891,1.501,0.872460553,10.1529,64.9904,0.8279,856793.9071,1579.502
49.0194,105.5026,1.7591,1.5009,0.90043986,10.1347,74.4729,0.8185,845054.2601,1582
49.1718,107.1376,1.7349,1.5019,0.923721537,10.1054,70.018,0.8109,836019.927,1580
49.3242,107.1817,1.7134,1.5029,0.924349501,10.0436,63.1761,0.8042,828218.4259,1581
49.4766,104.9154,1.7004,1.5033,0.892078392,10.0078,65.301,0.8053,824474.1043,1580.5
49.629,102.3365,1.6823,1.5032,0.855355996,10.0542,64.7382,0.808,818210.4937,1581
49.7814,96.9687,1.684,1.5032,0.778920898,10.0212,62.9945,0.8088,821552.4005,1583
49.9338,96.0875,1.7094,1.5033,0.766373,9.9965,69.8451,0.8074,836497.0097,1581.5
50.0862,97.0465,1.7346,1.5028,0.780028735,9.9691,72.8603,0.7967,851419.3207,1582
50.2386,103.356,1.7399,1.5021,0.869873225,9.8978,65.7173,0.7897,856619.3734,1582
50.391,104.8446,1.7381,1.5021,0.891070231,9.8683,65.5257,0.8007,858329.0516,1581
50.5434,105.1474,1.7273,1.503,0.895381969,9.9264,64.7179,0.8113,855575.4252,1583
50.6958,103.2877,1.7156,1.5044,0.868900663,9.9475,64.1097,0.8183,852342.4019,1582
50.8482,102.7968,1.7026,1.5042,0.861910465,9.9716,64.1514,0.8244,848426.6241,1582
51.0006,101.6257,1.689,1.5027,0.845234518,9.9901,69.7456,0.8248,844172.1313,1578.016
51.153,97.9527,1.6949,1.5023,0.792932623,9.8358,65.0444,0.825,849652.3531,1584
51.3054,94.6188,1.6993,1.5026,0.745459361,9.6974,63.5029,0.8234,854396.009,1584
51.4578,95.865,1.7152,1.5022,0.763204698,9.7657,68.7165,0.8194,864952.1019,1584
51.6102,99.2712,1.7188,1.5016,0.81170748,9.8693,60.4077,0.8133,869334.5952,1584
51.7626,102.378,1.7034,1.5013,0.855946938,9.6821,60.8846,0.8066,864089.6458,1583
51.915,101.5508,1.6799,1.5015,0.844167976,9.6488,63.165,0.7993,854677.6833,1584
52.0674,100.504,1.6509,1.5021,0.829262006,9.6271,65.2476,0.7956,842389.0925,1584.5
52.2198,100.9385,1.66,1.5029,0.835449094,10.1072,54.8476,0.7954,849511.7064,1585
52.3722,100.4189,1.6583,1.5037,0.82805022,10.308,56.1365,0.7906,851118.4287,1586.498
52.5246,101.5346,1.6697,1.5038,0.843937295,10.231,58.1346,0.7812,859463.1813,1585
52.677,98.6012,1.6637,1.5034,0.802166976,10.2573,62.1701,0.7725,858859.504,1585.5
52.8294,99.9789,1.6633,1.5036,0.821784815,10.3523,59.5792,0.7645,861137.182,1587
52.9818,99.5749,1.6682,1.5048,0.816032033,10.3585,56.6322,0.7606,866165.5398,1587
53.1342,101.7376,1.6834,1.5062,0.846827925,10.3737,63.1985,0.7587,876571.9003,1587.5
53.2866,99.7444,1.704,1.5076,0.818445638,10.3553,62.0213,0.759,889843.5907,1589
53.439,100.8067,1.7014,1.5087,0.833572321,10.3092,68.3655,0.7625,891026.9231,1589
53.5914,96.8451,1.6945,1.5098,0.777160888,10.0575,56.5957,0.7638,889944.1475,1587
53.7438,97.0217,1.6633,1.5113,0.779675594,9.9745,57.2257,0.762,876042.2129,1588.5
53.8962,94.2958,1.6661,1.5134,0.740859984,9.8716,57.0843,0.7629,880005.2964,1585.504
54.0486,101.5809,1.7114,1.516,0.844596586,9.9738,59.3735,0.7678,906487.9856,1588
54.201,104.6352,1.7835,1.5164,0.888088468,9.9436,63.2998,0.7705,947341.3383,1589
54.3534,106.2454,1.8105,1.5137,0.911017003,10.0294,65.1239,0.7717,964386.9409,1588
54.5058,99.6249,1.7867,1.5118,0.816744011,10.0385,61.4873,0.7703,954378.026,1591.488
54.6582,94.8417,1.778,1.5113,0.748633358,9.9382,60.1395,0.7671,952386.3401,1588
54.8106,94.7075,1.779,1.5109,0.74672241,9.9394,62.7696,0.7667,955578.9625,1589
54.963,96.1757,1.773,1.5108,0.767628929,9.6453,63.0973,0.7704,955004.1102,1591
55.1154,96.3386,1.7669,1.5106,0.769948552,9.6311,67.5033,0.7739,954357.3225,1590
55.2678,93.115,1.7528,1.5106,0.724045914,9.6333,59.2462,0.777,949359.3184,1588.506
55.4202,91.7381,1.7543,1.5116,0.704439467,9.7018,61.0449,0.7816,952791.8372,1588.506
55.5726,90.4973,1.7501,1.5128,0.686771024,9.7485,59.6801,0.7886,953124.5511,1591
55.725,92.9064,1.7624,1.5142,0.721075542,9.8228,59.4129,0.7913,962455.452,1594.488
55.8774,91.7808,1.765,1.5157,0.705047496,10.0065,56.6534,0.7909,966511.3878,1590.504
56.0298,89.3488,1.7626,1.5173,0.670416892,9.9993,60.8528,0.7949,967829.6297,1591
56.1822,88.1836,1.7598,1.518,0.653824959,9.9467,57.2232,0.8022,968920.4685,1593
56.3346,88.8338,1.7557,1.5177,0.663083519,9.9075,60.3781,0.8108,969285.2408,1590
56.487,87.8414,1.7636,1.5176,0.648952182,10.114,54.3894,0.8215,976280.6374,1593
56.6394,85.7014,1.7583,1.5176,0.618479528,10.1362,58.7582,0.8267,975972.7588,1592
56.7918,86.0448,1.7684,1.5172,0.623369393,9.9841,62.3676,0.8239,984220.0674,1594
56.9442,88.3248,1.7447,1.5164,0.655835584,9.8723,59.0599,0.8211,973635.3483,1592
57.0966,90.1405,1.7519,1.5165,0.681690349,9.9313,62.631,0.8185,980269.8287,1594
57.249,89.4595,1.755,1.518,0.671993211,9.8926,63.3759,0.8151,984625.551,1593.5
57.4014,90.2921,1.774,1.5188,0.683849066,9.9097,61.2318,0.8022,997934.8193,1595
57.5538,90.7343,1.7929,1.5171,0.690145799,9.9391,57.5606,0.7897,1011244.439,1594.504
57.7062,92.034,1.8075,1.5144,0.708652952,10.0414,63.3206,0.7783,1022178.774,1594
57.8586,92.2458,1.8179,1.5133,0.71166889,10.063,61.7339,0.7674,1030775.26,1597
58.011,90.9314,1.7934,1.5138,0.692952416,10.0551,59.2444,0.7671,1019561.889,1596
58.1634,90.2775,1.7788,1.514,0.683641169,10.061,57.2588,0.7746,1013918.348,1596
58.3158,91.03,1.7855,1.5143,0.694356436,10.0582,64.5114,0.7797,1020404.037,1597
58.4682,93.4757,1.8214,1.5151,0.729182123,10.0696,63.0126,0.783,1043640.999,1598
58.6206,91.7832,1.8138,1.5158,0.705081671,9.9765,61.17,0.786,1041995.234,1598
58.773,90.497,1.7881,1.5159,0.686766752,9.921,60.2587,0.7843,1029901.613,1596.5
58.9254,89.7317,1.7387,1.515,0.675869218,10.0591,59.5746,0.7827,1004045.211,1597.5
59.0778,92.6202,1.739,1.5137,0.717000181,10.3685,59.2639,0.7838,1006815.683,1598
59.2302,96.2625,1.7426,1.514,0.768864922,10.4049,58.5165,0.7849,1011502.556,1597
59.3826,95.4278,1.7588,1.5156,0.756979163,10.1431,62.5112,0.7827,1023532.745,1597.5
59.535,95.2087,1.7385,1.5154,0.753859276,10.0693,62.8268,0.7771,1014315.656,1596
59.6874,88.0884,1.7307,1.5133,0.652469353,10.2478,66.5557,0.7716,1012349.635,1600
59.8398,90.7014,1.7402,1.5116,0.689677317,10.3391,60.2488,0.7742,1020505.556,1598
59.9922,89.4376,1.7604,1.5111,0.671681364,10.3361,65.3662,0.7767,1034980.635,1597
60.1446,93.8173,1.7583,1.5126,0.734046355,10.1061,61.7487,0.7825,1036372.052,1599
60.297,90.4409,1.7548,1.516,0.685967913,10.0492,66.0541,0.7884,1036929.921,1596
60.4494,92.7988,1.7548,1.5179,0.719543366,9.9557,64.3449,0.7904,1039550.75,1599.5
60.6018,89.9824,1.7478,1.5157,0.679439075,9.9759,65.4787,0.7884,1038014.295,1599.5
60.7542,91.4392,1.7534,1.5129,0.700183263,9.9744,62.7117,0.7864,1043958.86,1600
60.9066,92.0249,1.7582,1.513,0.708523372,9.9917,63.1212,0.7879,1049442.644,1599
61.059,90.8703,1.7787,1.5142,0.692082379,9.9687,62.4258,0.7894,1064335.304,1600
61.2114,90.2358,1.7651,1.515,0.683047379,9.9496,58.8038,0.7886,1058833.573,1601
61.3638,89.6683,1.7424,1.5158,0.67496643,10.0826,61.6639,0.7853,1047818.794,1601
61.5162,93.7451,1.74,1.5167,0.733018259,10.2775,63.3782,0.7836,1048974.242,1597.012
61.6686,93.5924,1.7404,1.5172,0.730843879,10.3885,59.5898,0.7834,1051814.708,1601.5
61.821,88.7478,1.7293,1.5169,0.661858917,10.1949,59.4087,0.7832,1047689.142,1602.5
61.9734,89.9544,1.7296,1.515,0.679040368,10.0977,62.2779,0.7862,1050454.088,1602
62.1258,88.9387,1.7046,1.5118,0.664577249,10.0929,60.6163,0.7893,1037816.459,1602
62.2782,90.5759,1.7101,1.511,0.687890253,10.1144,63.7852,0.7892,1043719.108,1600.504
62.4306,88.8913,1.6985,1.5146,0.663902294,10.047,58.2944,0.7859,1039176.066,1602.506
62.583,90.1039,1.7116,1.5201,0.681169182,10.0624,55.2546,0.7826,1049747.215,1601
62.7354,91.7012,1.7318,1.5246,0.703914027,10.0946,60.8938,0.775,1064722.624,1603.5
62.8878,93.9661,1.7471,1.5258,0.736165202,10.143,62.3163,0.7675,1076738.499,1602
63.0402,93.2534,1.7664,1.5246,0.726016669,10.0277,61.174,0.7713,1091271.251,1603.0081
63.1926,93.8512,1.7737,1.5233,0.734529076,10.1143,59.2792,0.7751,1098430.203,1603
63.345,90.444,1.7913,1.5221,0.686012055,10.0251,58.9989,0.7766,1112005.005,1603.9921
63.4974,91.4695,1.8088,1.521,0.700614722,10.0867,61.6042,0.7756,1125570.152,1604
63.6498,88.1866,1.8075,1.5207,0.653867677,10.1088,55.2284,0.7745,1127460.732,1605.5
63.8022,90.1476,1.7819,1.521,0.68179145,10.2429,60.5945,0.7708,1114153.574,1606
63.9546,90.6815,1.7707,1.521,0.68939395,10.2471,55.6894,0.7672,1109795.22,1605
64.107,90.8241,1.7806,1.5195,0.691424511,10.3505,60.8797,0.7679,1118659.457,1604
64.2594,92.0066,1.7859,1.5177,0.708262788,10.2168,62.3975,0.7709,1124656.452,1604.498
64.4118,90.1758,1.791,1.5175,0.682193006,10.2498,64.0828,0.7713,1130543.031,1606
64.5642,91.4072,1.7967,1.5179,0.699727597,10.1759,66.9393,0.7694,1136824.482,1604
64.7166,89.1831,1.7881,1.5188,0.668057397,10.1609,63.8599,0.7675,1134053.574,1605
64.869,87.5695,1.7879,1.5207,0.645080446,10.0368,59.4297,0.7652,1136596.994,1605.496
65.0214,88.0534,1.7754,1.5221,0.651970968,9.9124,63.9475,0.763,1131302.137,1607
65.1738,92.4608,1.7886,1.5221,0.714730395,9.9961,60.3247,0.7623,1142384.615,1607
65.3262,96.7671,1.7827,1.5219,0.776050203,9.9969,63.7591,0.7637,1141278.764,1605.504
65.4786,96.4361,1.7867,1.5221,0.771336909,10.0515,56.5518,0.7637,1146508.023,1606
